"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","start","end","saccver","spid","gene_uni","evalue","protein_names","gene_ontology_biological_process","gene_ontology_i_ds"
"g101392",14.5036904723206,4.75465506900751,0.833522648071142,5.70429019536575,1.16828893580833e-08,1.12056513297846e-05,0,6338,"sp|P21328|RTJK_DROME","P21328","RTJK",5.09e-16,"RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",NA,"GO:0003964"
"g13396",644.127550531823,0.824151802330078,0.144581549874806,5.70025568991143,1.19627862334056e-08,1.13190590066296e-05,0,2024,"sp|P12261|EF1G_ARTSA","P12261","EF1G",1.17e-28,"Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma)","glutathione metabolic process [GO:0006749]","GO:0003746; GO:0006749"
"g72502",18.3453321557053,5.86793644670233,1.03035248784646,5.69507670036972,1.23316471227599e-08,1.13610166873868e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g74991",2388.74138277555,1.0596189826107,0.186050667850953,5.69532479969148,1.23137275663857e-08,1.13610166873868e-05,0,654,"sp|P52174|NDKA1_BOVIN","P52174","NDKA1",3.6e-15,"Nucleoside diphosphate kinase A 1 (NDK A 1) (NDP kinase A 1) (EC 2.7.4.6) (Nucleoside diphosphate kinase NBR-A) (NDK NBR-A)","cell differentiation [GO:0030154]; CTP biosynthetic process [GO:0006241]; endocytosis [GO:0006897]; GTP biosynthetic process [GO:0006183]; nervous system development [GO:0007399]; UTP biosynthetic process [GO:0006228]","GO:0004550; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0006183; GO:0006228; GO:0006241; GO:0006897; GO:0007399; GO:0030154; GO:0046872"
"g153068",15.7388151276863,2.19093698363419,0.385184967783228,5.68801268710774,1.2852627614221e-08,1.16872114323704e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g101476",1267.29909684255,0.686220615823956,0.120859324186736,5.6778458794267,1.36401524526313e-08,1.22443101849787e-05,0,6329,"sp|P12261|EF1G_ARTSA","P12261","EF1G",1.31e-16,"Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma)","glutathione metabolic process [GO:0006749]","GO:0003746; GO:0006749"
"g4920",101.768375741274,3.00325269231284,0.530114981530484,5.66528545117176,1.46779977962523e-08,1.30091651860505e-05,14296,26864,"sp|Q7LHG5|YI31B_YEAST","Q7LHG5","YI31B",2.51e-64,"Transposon Ty3-I Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-2 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p52 (IN); Integrase p49 (IN)]","DNA integration [GO:0015074]; DNA recombination [GO:0006310]; transposition, RNA-mediated [GO:0032197]","GO:0000943; GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0004540; GO:0005524; GO:0005634; GO:0005737; GO:0006310; GO:0008233; GO:0008270; GO:0015074; GO:0032197"
"g37260",65.3187135992321,0.499145332463542,0.0884439759557337,5.64363289946807,1.66498892104453e-08,1.4572399284212e-05,0,21904,"sp|P98194|AT2C1_HUMAN","P98194","AT2C1",8.26e-25,"Calcium-transporting ATPase type 2C member 1 (ATPase 2C1) (EC 7.2.2.10) (ATP-dependent Ca(2+) pump PMR1) (Ca(2+)/Mn(2+)-ATPase 2C1) (Secretory pathway Ca(2+)-transporting ATPase type 1) (SPCA1)","actin cytoskeleton reorganization [GO:0031532]; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; calcium ion transmembrane transport [GO:0070588]; calcium ion transport [GO:0006816]; cellular calcium ion homeostasis [GO:0006874]; cellular manganese ion homeostasis [GO:0030026]; epidermis development [GO:0008544]; Golgi calcium ion homeostasis [GO:0032468]; Golgi calcium ion transport [GO:0032472]; ion transmembrane transport [GO:0034220]; manganese ion transport [GO:0006828]; positive regulation of Golgi to plasma membrane protein transport [GO:0042998]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; trans-Golgi network membrane organization [GO:0098629]","GO:0000139; GO:0005388; GO:0005509; GO:0005524; GO:0005783; GO:0005794; GO:0005802; GO:0005886; GO:0006816; GO:0006828; GO:0006874; GO:0008544; GO:0015662; GO:0016020; GO:0016021; GO:0016339; GO:0016887; GO:0030026; GO:0030145; GO:0030173; GO:0031532; GO:0032468; GO:0032472; GO:0032580; GO:0033106; GO:0034220; GO:0042998; GO:0043123; GO:0046872; GO:0070588; GO:0098629; GO:0140613"
"g43367",17.0009428604853,2.48885181556689,0.442088201576767,5.62976303527228,1.8045737472264e-08,1.55990919300368e-05,0,13135,"sp|P05187|PPB1_HUMAN","P05187","PPB1",3.39e-15,"Alkaline phosphatase, placental type (EC 3.1.3.1) (Alkaline phosphatase Regan isozyme) (Placental alkaline phosphatase 1) (PLAP-1)","dephosphorylation [GO:0016311]","GO:0000287; GO:0004035; GO:0005886; GO:0008270; GO:0009986; GO:0016021; GO:0016311; GO:0031225"
"g148164",37.0440552314528,6.17769949646142,1.0979673043187,5.6264876669481,1.83915929663406e-08,1.57041775160639e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g61350",19.3572124176837,3.6700433601852,0.653080087011743,5.61959158328956,1.91409394758124e-08,1.61471120508124e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g4154",1641.29296066838,0.508308904722924,0.0905846064813395,5.61142697934705,2.00664960568565e-08,1.67263800108212e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g61264",870.336546756718,1.00472052433159,0.179741807443597,5.58979871528705,2.27332976437924e-08,1.87263533461536e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g155268",112.59978154244,1.62752236274513,0.292191567481442,5.57005247199168,2.54662628829979e-08,2.07336836574622e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g87617",26.0931962323453,5.54658834003852,0.997218985242627,5.56205650124984,2.66613935880562e-08,2.14572121407876e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g12048",309.111413639968,1.40403374825251,0.252553016766591,5.55936241122043,2.70761947181475e-08,2.15434204747188e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g114167",41.0544540557035,2.72635444549755,0.49063749707936,5.55675924022693,2.7482942449259e-08,2.16213557799125e-05,0,5044,"sp|Q54K67|MANG_DICDI","Q54K67","MANG",1.68e-27,"Alpha-mannosidase G (EC 3.2.1.24)","mannose metabolic process [GO:0006013]; oligosaccharide catabolic process [GO:0009313]","GO:0004559; GO:0006013; GO:0009313; GO:0030246; GO:0046872"
"g6770",35.3055117365127,1.62636855133553,0.292786397029779,5.55479546807672,2.77937007583897e-08,2.16228815522326e-05,0,4854,"sp|P21328|RTJK_DROME","P21328","RTJK",5.56e-20,"RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",NA,"GO:0003964"
"g104479",52.8655075768483,3.7594515098336,0.679506858717454,5.5326174586809,3.15487035234448e-08,2.42744738824677e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g67159",151.900118629714,1.00647649877676,0.182403706883958,5.51785112249423,3.43169954101514e-08,2.58366385443869e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g120971",29.4417768125285,2.63045779416653,0.476688898868815,5.51818555122348,3.42517679890252e-08,2.58366385443869e-05,0,4405,"sp|Q54K67|MANG_DICDI","Q54K67","MANG",8.79e-20,"Alpha-mannosidase G (EC 3.2.1.24)","mannose metabolic process [GO:0006013]; oligosaccharide catabolic process [GO:0009313]","GO:0004559; GO:0006013; GO:0009313; GO:0030246; GO:0046872"
"g161980",23.5591578557692,1.62167902120468,0.294509727557398,5.5063682773895,3.66311817445923e-08,2.72855540786475e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g111963",44.8773712516472,1.22276881629992,0.222243459184197,5.50193387372757,3.75647854973694e-08,2.76864331679454e-05,2926,5252,"sp|Q93112|GST1C_ANOGA","Q93112","GST1C",1.29e-13,"Glutathione S-transferase 1, isoform C (EC 2.5.1.18) (EC 4.5.1.1) (AgGst1-alpha) (Aggst1-5) (DDT-dehydrochlorinase) (GST class-theta)","glutathione metabolic process [GO:0006749]","GO:0004364; GO:0006749; GO:0018833"
"g17414",364.431851992618,0.974824477797513,0.177533534498836,5.49093150513434,3.99819398381627e-08,2.88869019231638e-05,36066,42324,"sp|P28765|SODM_PALVU","P28765","SODM",1.42e-25,"Superoxide dismutase [Mn], mitochondrial (EC 1.15.1.1) (Fragment)",NA,"GO:0004784; GO:0005759; GO:0046872"
"g160502",98.3457994036482,1.6653881443572,0.303306892608411,5.49076920090744,4.00187021415478e-08,2.88869019231638e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g93508",367.419718016937,1.13397172957827,0.207341172854701,5.46911023008884,4.52300401257074e-08,3.19890600961796e-05,0,3733,"sp|P54985|PPIA_BLAGE","P54985","PPIA",1.09e-17,"Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8) (Cyclophilin) (Cyclosporin A-binding protein) (Rotamase)","protein folding [GO:0006457]","GO:0003755; GO:0005737; GO:0006457"
"g160499",85.4210383628284,1.19630861441187,0.218728668497321,5.46937272846119,4.51631090753446e-08,3.19890600961796e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g4102",582.7692937963,-0.835052169502791,0.152929268463588,-5.46038163846718,4.75112154383272e-08,3.32664028256079e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g43487",33.3388837413065,2.76263663372541,0.506431495757488,5.45510430703611,4.89441063083605e-08,3.3930380549493e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g105330",287.265457707023,1.05497644086861,0.193709384321755,5.44618137403334,5.14626616559545e-08,3.53265945473198e-05,0,5919,"sp|Q04820|MDHC_ECHGR","Q04820","MDHC",1.13e-18,"Malate dehydrogenase, cytoplasmic (EC 1.1.1.37)","malate metabolic process [GO:0006108]; tricarboxylic acid cycle [GO:0006099]","GO:0005737; GO:0006099; GO:0006108; GO:0030060"
"g41645",239.481498832691,0.738326245349817,0.136209462870129,5.42052093732858,5.94256117622069e-08,4.03967231491864e-05,0,9889,"sp|P30104|GSTT1_DROER","P30104","GSTT1",2.76e-23,"Glutathione S-transferase 1-1 (EC 2.5.1.18) (EC 4.5.1.1) (DDT-dehydrochlorinase) (GST class-theta)","glutathione metabolic process [GO:0006749]","GO:0004364; GO:0006749; GO:0018833"
"g155933",107.054874288255,0.869840448916367,0.16062647634582,5.41529932489866,6.11862609025582e-08,4.11936501526473e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g42649",13.6632397261638,2.466717828868,0.455990696973428,5.40957928580666,6.31729784456156e-08,4.21261486171916e-05,0,19781,"sp|Q9ULJ7|ANR50_HUMAN","Q9ULJ7","ANR50",6.72e-50,"Ankyrin repeat domain-containing protein 50","endocytic recycling [GO:0032456]; protein transport [GO:0015031]","GO:0005768; GO:0015031; GO:0032456"
"g108740",214.83480356043,0.836888639418742,0.155126390349951,5.39488244089736,6.85684312824084e-08,4.52926832219969e-05,0,5572,"sp|P11369|LORF2_MOUSE","P11369","LORF2",5.83e-21,"LINE-1 retrotransposable element ORF2 protein (ORF2p) (Long interspersed element-1) (L1) (Retrovirus-related Pol polyprotein LINE-1) [Includes: Reverse transcriptase (EC 2.7.7.49); Endonuclease (EC 3.1.21.-)]","DNA recombination [GO:0006310]","GO:0003964; GO:0004519; GO:0006310; GO:0046872"
"g46895",39.1484870991064,2.64707329985884,0.491436862073094,5.38639549481969,7.1884693796864e-08,4.69479789290881e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g53066",322.902183536128,0.877501595611191,0.162972943700492,5.38433911596911,7.27113058698888e-08,4.69479789290881e-05,7615,15941,"sp|P21329|RTJK_DROFU","P21329","RTJK",1.31e-33,"RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",NA,"GO:0003964"
"g141887",11934.5911209372,0.728917670609391,0.135400618378795,5.38341463530233,7.30859165253307e-08,4.69479789290881e-05,0,2014,"sp|Q56FH2|RS4_LYSTE","Q56FH2","RS4",2.58e-42,"40S ribosomal protein S4","translation [GO:0006412]","GO:0003735; GO:0005840; GO:0006412; GO:0019843"
"g56502",54.7291456371754,0.650631634208763,0.120952053363533,5.3792524898542,7.47957476434983e-08,4.76095332591133e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g114579",65.2711839313877,0.882522975064257,0.16461163160205,5.3612431058199,8.26511983555104e-08,5.21357802383435e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g157842",43.3686545707952,1.40349264820759,0.262141533998437,5.35394993231391,8.60546807713249e-08,5.37980056986306e-05,0,1264,"sp|Q3LSM4|AGT_AEDAE","Q3LSM4","AGT",2.1e-21,"Alanine--glyoxylate aminotransferase (EC 2.6.1.44)","glyoxylate catabolic process [GO:0009436]","GO:0005777; GO:0008453; GO:0009436; GO:0030170"
"g127726",56.0219107529932,0.903874832180048,0.169383520047802,5.33626194522916,9.48823016698533e-08,5.87917610470778e-05,3460,3811,"sp|P11217|PYGM_HUMAN","P11217","PYGM",2.02e-15,"Glycogen phosphorylase, muscle form (EC 2.4.1.1) (Myophosphorylase)","glycogen catabolic process [GO:0005980]; glycogen metabolic process [GO:0005977]","GO:0000166; GO:0005737; GO:0005829; GO:0005977; GO:0005980; GO:0008184; GO:0030170; GO:0070062; GO:0102250; GO:0102499"
"g144190",33.8445439962286,1.16629915059449,0.218823258700908,5.32986830339003,9.82840114075883e-08,6.036535009418e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g113371",1035.35958424192,0.54101843398652,0.101838598025955,5.31250866050446,1.08126286244862e-07,6.58329244373282e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g97904",110.670229827984,1.58779308586883,0.299113213395745,5.30833482026114,1.10631279276361e-07,6.62066744647199e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g104041",13.2831045346293,6.80467606802406,1.28155390554257,5.30970725351047,1.09801458544549e-07,6.62066744647199e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g111234",24.6167491996174,7.90281376698903,1.48921780179364,5.30668768360863,1.11635209831106e-07,6.62413061182577e-05,0,2734,"sp|Q6DCX5|PCFT_XENLA","Q6DCX5","PCFT",2.11e-13,"Proton-coupled folate transporter (Heme carrier protein 1) (Solute carrier family 46 member 1)",NA,"GO:0005542; GO:0016021; GO:0022857"
"g32795",15.7684708385831,4.65608538370578,0.880671206730221,5.28697355848957,1.24356606784764e-07,7.31697554105511e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g64976",171.147346296281,0.689500499442353,0.130998708349024,5.26341448806726,1.41404292249993e-07,8.25070477896667e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g2943",13.7325214644222,1.16015410665674,0.220570734525837,5.25978257791423,1.44225832808377e-07,8.27738062424342e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g118276",662.755813405621,0.792938799376034,0.150747449910751,5.26004784721391,1.44017921664195e-07,8.27738062424342e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g117081",163.417358185591,0.887231738120953,0.16874378780792,5.25786311689818,1.45738930276064e-07,8.29621822769876e-05,0,4761,"sp|Q94572|TBA3_HOMAM","Q94572","TBA3",1.29e-154,"Tubulin alpha-3 chain (Alpha-III tubulin)","microtubule-based process [GO:0007017]","GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017"
"g100573",161.374659111096,1.2330832761394,0.234686283498832,5.25417701348334,1.48687825887596e-07,8.39582596209491e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g153882",28.1557820552982,2.95656226430535,0.564488447332721,5.23759569974456,1.62681949971099e-07,9.11253181846111e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g90986",29.0063461444187,2.98817290929542,0.572256394439071,5.22173791037223,1.77251717281733e-07,9.8498497941527e-05,0,3881,"sp|Q96MW7|TIGD1_HUMAN","Q96MW7","TIGD1",2.91e-54,"Tigger transposable element-derived protein 1",NA,"GO:0003677; GO:0005634"
"g50107",365.849528726509,0.390466419541085,0.0748713994954767,5.21516122541125,1.83657424508678e-07,0.000101254531883848,10341,17303,"sp|P21328|RTJK_DROME","P21328","RTJK",2.78e-18,"RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",NA,"GO:0003964"
"g31717",74.2097386781683,0.795596193801368,0.152767275073278,5.20789673979419,1.90993155394669e-07,0.000101310293594121,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g32261",4251.17528782328,0.604450341835581,0.115982259348765,5.21157584987169,1.87243257115176e-07,0.000101310293594121,24369,27074,"sp|P60868|RS20_RAT","P60868","RS20",2.12e-43,"40S ribosomal protein S20","positive regulation of signal transduction by p53 class mediator [GO:1901798]; translation [GO:0006412]","GO:0003723; GO:0003735; GO:0006412; GO:0015935; GO:0022626; GO:0022627; GO:0045202; GO:0097371; GO:1901798; GO:1990948"
"g69555",888.057393994437,0.749302706624187,0.143859798453198,5.20856218819157,1.9030956854939e-07,0.000101310293594121,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g72727",3691.4131684995,1.27727299515318,0.245086107125342,5.21152753264777,1.87292039622528e-07,0.000101310293594121,0,7809,"sp|A4II20|EGR1_XENTR","A4II20","EGR1",4.51e-59,"Early growth response protein 1 (EGR-1)","circadian regulation of gene expression [GO:0032922]; positive regulation of transcription, DNA-templated [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription, DNA-templated [GO:0006355]; regulation of transcription by RNA polymerase II [GO:0006357]","GO:0000978; GO:0000981; GO:0003700; GO:0005634; GO:0005737; GO:0006355; GO:0006357; GO:0008270; GO:0010385; GO:0032922; GO:0043565; GO:0044729; GO:0045893; GO:0045944; GO:1990841"
"g142014",869.988952235401,0.77415805771915,0.148618327125702,5.20903493325128,1.89825375115848e-07,0.000101310293594121,0,2684,"sp|P35979|RL12_MOUSE","P35979","RL12",1.78e-13,"60S ribosomal protein L12","cytoplasmic translation [GO:0002181]; translation [GO:0006412]","GO:0002181; GO:0003735; GO:0005634; GO:0005730; GO:0005737; GO:0005829; GO:0006412; GO:0014069; GO:0015934; GO:0022625; GO:0022626; GO:0070180"
"g118611",52.1534178780208,0.877845469214712,0.168647338880064,5.20521388030324,1.93773294979899e-07,0.000102012169683478,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g11930",22.1219789357473,1.74355742532892,0.335320617422714,5.19967259612593,1.99639870077086e-07,0.000103543588318944,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g26334",143.765800031906,0.630559864392596,0.121261625979627,5.19999512870242,1.99293749444521e-07,0.000103543588318944,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g17753",3973.71518517153,0.433169256630729,0.0834484167243971,5.19086249486728,2.09322172810856e-07,0.000107767058057872,16955,19622,"sp|P46782|RS5_HUMAN","P46782","RS5",3.65e-18,"40S ribosomal protein S5 (Small ribosomal subunit protein uS7) [Cleaved into: 40S ribosomal protein S5, N-terminally processed]","cytoplasmic translation [GO:0002181]; regulation of translational fidelity [GO:0006450]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]; translational initiation [GO:0006413]","GO:0000028; GO:0002181; GO:0003723; GO:0003729; GO:0003735; GO:0005654; GO:0005737; GO:0005829; GO:0005840; GO:0005925; GO:0006412; GO:0006413; GO:0006450; GO:0016020; GO:0019843; GO:0022626; GO:0022627; GO:0070062; GO:1990904"
"g122495",329.257773652301,0.811246926293573,0.156476394354845,5.18446842821474,2.16631837117271e-07,0.000110716262564066,455,4140,"sp|O88989|MDHC_RAT","O88989","MDHC",2.06e-21,"Malate dehydrogenase, cytoplasmic (EC 1.1.1.37) (Cytosolic malate dehydrogenase)","malate metabolic process [GO:0006108]; NADH metabolic process [GO:0006734]; NAD metabolic process [GO:0019674]; oxaloacetate metabolic process [GO:0006107]; tricarboxylic acid cycle [GO:0006099]","GO:0005829; GO:0006099; GO:0006107; GO:0006108; GO:0006734; GO:0016615; GO:0019674; GO:0030060; GO:0051287"
"g28258",141.25758256595,2.13676822672806,0.412483770220063,5.18024800245615,2.21591094820334e-07,0.00011243018316761,34446,37594,"sp|Q2KIG3|CBPB2_BOVIN","Q2KIG3","CBPB2",2.62e-15,"Carboxypeptidase B2 (EC 3.4.17.20) (Carboxypeptidase U) (CPU) (Plasma carboxypeptidase B) (pCPB) (Thrombin-activable fibrinolysis inhibitor) (TAFI)","blood coagulation [GO:0007596]; fibrinolysis [GO:0042730]; proteolysis [GO:0006508]","GO:0004181; GO:0005615; GO:0006508; GO:0007596; GO:0008270; GO:0042730"
"g147306",2301.06698042842,0.687894863061316,0.133042847942896,5.17047608118379,2.33498360292866e-07,0.000117619339503496,0,2223,"sp|B0WN96|RS3A_CULQU","B0WN96","RS3A",4.22e-32,"40S ribosomal protein S3a","translation [GO:0006412]","GO:0003735; GO:0006412; GO:0022627"
