id	gene_ontology_i_ds
g221	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g7007	GO:0000978; GO:0000981; GO:0005634; GO:0006355; GO:0046872
g8913	GO:0000086; GO:0000209; GO:0000278; GO:0005737; GO:0005813; GO:0016567; GO:0019005; GO:0031146; GO:0051301
g999	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g7266	GO:0003964
g7366	GO:0003964; GO:0006313
g7557	GO:0003964
g8084	GO:0000977; GO:0000981; GO:0005634; GO:0005654; GO:0005730; GO:0006357; GO:0007283; GO:0007286; GO:0009048; GO:0046872; GO:0051598
g761	GO:0003964; GO:0006313
g5726	GO:0003964; GO:0046872
g3341	GO:0000139; GO:0005886; GO:0016021; GO:0016409; GO:0018345; GO:0019706
g8083	GO:0000978; GO:0000981; GO:0000987; GO:0005634; GO:0006355; GO:0009409; GO:0045893; GO:0046872; GO:0050873; GO:0060612; GO:0120162; GO:0140297
g8089	GO:0000978; GO:0001223; GO:0001227; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006357; GO:0007049; GO:0008285; GO:0015630; GO:0043565; GO:0045944; GO:0046872; GO:0051726; GO:0140297
g3107	GO:0003723; GO:0005654; GO:0043484; GO:1990904
g1107	GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0030097; GO:0046872
g3403	GO:0000978; GO:0001228; GO:0005634; GO:0006357; GO:0046872
g8400	GO:0003964; GO:0006313
g7805	GO:0000122; GO:0000977; GO:0000981; GO:0001227; GO:0005634; GO:0006357; GO:0046872
g2416	GO:0000184; GO:0000290; GO:0000932; GO:0003729; GO:0005634; GO:0005829; GO:0008047; GO:0016787; GO:0031087; GO:0034504; GO:0043085; GO:0043231; GO:0097398; GO:0110012
g3208	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g3021	GO:0003964; GO:0006313
g1578	GO:0005244; GO:0005886; GO:0006813; GO:0007623; GO:0008582; GO:0009410; GO:0015269; GO:0016020; GO:0016021; GO:0034765; GO:0043005; GO:0043025; GO:0045211; GO:0045433; GO:0048512; GO:0060072; GO:1900074
g2843	GO:0003964
g229	GO:0003924; GO:0005509; GO:0005525; GO:0007005; GO:0007264; GO:0010821; GO:0019725; GO:0031307; GO:0047497; GO:0097345
g623	GO:0003964; GO:0006313
g5018	GO:0004137; GO:0004797; GO:0005524; GO:0005737; GO:0005739; GO:0005743; GO:0006264; GO:0009262; GO:0019136; GO:0032042; GO:0046092; GO:0046104; GO:0071897
g1906	GO:0003964; GO:0006313
g963	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g5928	GO:0018786
g1245	GO:0003924; GO:0003925; GO:0005525; GO:0005768; GO:0005769; GO:0005886; GO:0006886; GO:0006897; GO:0007032; GO:0012505; GO:0019003; GO:0019882; GO:0030100; GO:0030139; GO:0030742; GO:0031901; GO:0048227; GO:0070062
g8821	GO:0003958; GO:0005654; GO:0005829; GO:0006306; GO:0009086; GO:0009235; GO:0010181; GO:0016491; GO:0016723; GO:0030586; GO:0033353; GO:0043418; GO:0045111; GO:0046655; GO:0050660; GO:0050667; GO:0050821; GO:0070402; GO:0071949; GO:1904042
g872	GO:0005634; GO:0005694; GO:0006357; GO:0043035; GO:0046872
g5269	GO:0000287; GO:0004019; GO:0005525; GO:0005737; GO:0006106; GO:0016208; GO:0019002; GO:0044208; GO:0061483; GO:0071276
g6454	GO:0003964
g7278	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g8088	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g4340	GO:0003964; GO:0006313
g5471	GO:0000209; GO:0000288; GO:0000932; GO:0000956; GO:0001782; GO:0002634; GO:0002635; GO:0003723; GO:0003725; GO:0003729; GO:0003730; GO:0004842; GO:0006511; GO:0008270; GO:0010494; GO:0010608; GO:0030889; GO:0033962; GO:0035198; GO:0035613; GO:0042098; GO:0043029; GO:0043488; GO:0045623; GO:0046007; GO:0048535; GO:0048536; GO:0050852; GO:0050856; GO:0061014; GO:0061158; GO:0061470; GO:0061630; GO:0071347; GO:1900151; GO:1901224; GO:1905762; GO:2000320; GO:2000628
g4503	GO:0003964; GO:0006313
g6051	GO:0003964; GO:0006313
g4349	GO:0003964; GO:0006313
g2076	GO:0004620; GO:0004767; GO:0005783; GO:0005901; GO:0006684; GO:0016020; GO:0016021; GO:0030149; GO:0046513; GO:0046872; GO:0071944
g5458	GO:0002020; GO:0003677; GO:0005634; GO:0005654; GO:0006275; GO:0006281; GO:0006310; GO:0006338; GO:0031011; GO:0033044; GO:0042766; GO:0045893; GO:0051726; GO:0060382
g7732	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g8065	GO:0003964
g2977	GO:0003964
g8949	GO:0003964; GO:0006313
g3630	GO:0000122; GO:0000978; GO:0000981; GO:0001228; GO:0003700; GO:0005634; GO:0005737; GO:0006355; GO:0006357; GO:0007417; GO:0007420; GO:0008286; GO:0008347; GO:0016348; GO:0017022; GO:0032869; GO:0032991; GO:0034751; GO:0043565; GO:0045676; GO:0045944; GO:0046982; GO:0048477; GO:0048736; GO:0071456; GO:0090575
g7591	GO:0003964
g5637	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
g485	GO:0001067; GO:0003680; GO:0005634; GO:0006355; GO:0007049; GO:0046872
g6710	GO:0001504; GO:0005326; GO:0005886; GO:0007601; GO:0016021; GO:0043679; GO:0046956; GO:0050908; GO:1905130; GO:1905131
g2830	GO:0005049; GO:0005643; GO:0005737; GO:0006611; GO:0031267
g7803	GO:0003964; GO:0006313
g3385	GO:0003964; GO:0006313
g7293	GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0004533; GO:0005198; GO:0006310; GO:0008270; GO:0015074; GO:0016020; GO:0019013; GO:0020002; GO:0030430; GO:0039657; GO:0042025; GO:0044826; GO:0046718; GO:0075713; GO:0075732
g4865	GO:0000785; GO:0000978; GO:0000981; GO:0001228; GO:0001541; GO:0005634; GO:0005654; GO:0005730; GO:0006357; GO:0007283; GO:0009566; GO:0009791; GO:0035264; GO:0043565; GO:0045944; GO:0046872; GO:0048599; GO:0048872; GO:0060746
g1666	GO:0003964; GO:0006313
g1380	GO:0003964; GO:0004190; GO:0004519; GO:0046872
g6035	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g2684	GO:0008283; GO:0015030; GO:0016926; GO:0030576; GO:0032183; GO:0070140; GO:1904867
g1714	GO:0005634; GO:0005737; GO:0006915; GO:0031462; GO:0043161; GO:0140627; GO:1990756; GO:2000001
g5338	GO:0005886; GO:0007216; GO:0007405; GO:0016787; GO:0019369; GO:0022008; GO:0031901; GO:0032590; GO:0032591; GO:0042136; GO:0043196; GO:0045211; GO:0046340; GO:0046872; GO:0071926; GO:0098839; GO:0098921; GO:0099055; GO:0150077
g6050	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g7654	GO:0001726; GO:0002102; GO:0005783; GO:0005886; GO:0005905; GO:0005925; GO:0006886; GO:0006898; GO:0030027; GO:0030041; GO:0030054; GO:0030427; GO:0030516; GO:0030833; GO:0030838; GO:0030863; GO:0030864; GO:0031532; GO:0043197; GO:0048041; GO:0048812; GO:0048870; GO:0051015; GO:0097581
g9174	GO:0000139; GO:0004430; GO:0005524; GO:0005768; GO:0005789; GO:0005802; GO:0005829; GO:0005886; GO:0007030; GO:0007032; GO:0046854
g2267	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
g3210	GO:0005654; GO:0005737; GO:0005829; GO:0007165; GO:0015031; GO:0016236; GO:0030139; GO:0031901; GO:0033565; GO:0035091; GO:0036258; GO:0043130; GO:0043231
g2333	GO:0003964
g860	GO:0000122; GO:0000978; GO:0000981; GO:0001227; GO:0005634; GO:0006355; GO:0044323; GO:0045665; GO:0046872; GO:0048387
g4600	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g5618	GO:0000123; GO:0000723; GO:0002151; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005783; GO:0005844; GO:0006275; GO:0006281; GO:0006310; GO:0006338; GO:0006464; GO:0008266; GO:0010521; GO:0030425; GO:0031011; GO:0033044; GO:0034046; GO:0042766; GO:0043204; GO:0043981; GO:0043982; GO:0043984; GO:0044545; GO:0045739; GO:0045893; GO:0045944; GO:0045995; GO:0051571; GO:0051726; GO:0051974; GO:0060382; GO:0071339; GO:1900095; GO:1904357; GO:1904507; GO:1904751
g3539	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g762	GO:0003746; GO:0003924; GO:0005525; GO:0005829; GO:0006412; GO:0007165; GO:0016020; GO:0070062
g306	GO:0005741; GO:0009922; GO:0019367; GO:0030148; GO:0030176; GO:0030497; GO:0034625; GO:0034626; GO:0042759; GO:0042761; GO:0102756
g8856	GO:0003676; GO:0006355; GO:0015074
g2368	GO:0003964
g633	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g3885	GO:0001518; GO:0005248; GO:0005886; GO:0006814; GO:0007608; GO:0019228; GO:0022843; GO:0034765; GO:0035725; GO:0042048; GO:0086010
g2046	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g6514	GO:0004467; GO:0005524; GO:0005737; GO:0047676
g5265	GO:0003964
g6609	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g1476	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g8090	GO:0000122; GO:0000978; GO:0000981; GO:0001222; GO:0003700; GO:0005634; GO:0006338; GO:0006357; GO:0045892; GO:0046872; GO:2000677
g858	GO:0003964
g6256	GO:0005739; GO:0016021; GO:0032981
g5263	GO:0000287; GO:0004019; GO:0005525; GO:0005737; GO:0044208; GO:0046040
g2683	GO:0006446
g2613	GO:0000138; GO:0000139; GO:0005484; GO:0005797; GO:0005801; GO:0006888; GO:0006891; GO:0006906; GO:0015031; GO:0016020; GO:0016021; GO:0031201; GO:0048193; GO:0048219
g2558	GO:0003964; GO:0006313
g3388	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g4680	GO:0005634; GO:0007281; GO:0007283; GO:0016363; GO:0042802
g1799	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g8850	GO:0003677; GO:0005634; GO:0046872
g6379	GO:0003964; GO:0046872
g8648	GO:0003964; GO:0006313
g2249	GO:0003964; GO:0006313
g1630	GO:0000003; GO:0000165; GO:0002119; GO:0004674; GO:0004712; GO:0005524; GO:0005737; GO:0006468; GO:0010171; GO:0030334; GO:0032228; GO:0033563; GO:0035556; GO:0043408; GO:0048812; GO:0106310
g3389	GO:0016021; GO:0022857
g7314	GO:0003677; GO:0005634; GO:0006355; GO:0010629; GO:0016573; GO:0035267; GO:0043486
g6438	GO:0003964
g871	GO:0005634; GO:0005694; GO:0006357; GO:0043035; GO:0046872
g575	GO:0003964
g8251	GO:0003964
g8112	GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0046872; GO:0071333
g8020	GO:0003964; GO:0006313
g5543	GO:0003964; GO:0006313
g16	GO:0003677; GO:0005634
g3550	GO:0005737; GO:0005884; GO:0008270; GO:0032432; GO:0042383; GO:0045211; GO:0051015; GO:0051017; GO:0051639
g143	GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0046872
g3862	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g155	GO:0003677; GO:0003899; GO:0005654; GO:0005666; GO:0005813; GO:0006139; GO:0006383; GO:0006384; GO:0043231; GO:0045087; GO:0051607
g7767	GO:0003964
g348	GO:0000978; GO:0001228; GO:0005634; GO:0006357; GO:0046872
g4280	GO:0001818; GO:0004674; GO:0004683; GO:0004712; GO:0005516; GO:0005524; GO:0005737; GO:0006468; GO:0007268; GO:0007528; GO:0007611; GO:0007616; GO:0007619; GO:0008049; GO:0008582; GO:0009267; GO:0010888; GO:0030424; GO:0030425; GO:0032226; GO:0043005; GO:0045211; GO:0048786; GO:0051489; GO:0060278; GO:0106310; GO:1990443
g142	GO:0003964; GO:0006313
g7883	GO:0003964
g3481	GO:0003964; GO:0006313
g3934	GO:0005654; GO:0005829; GO:0005847; GO:0006369; GO:0006378; GO:0008420; GO:0070940
g543	GO:0003964; GO:0006313
g2073	GO:0003964; GO:0046872
g2245	GO:0003964
g66	GO:0003964; GO:0006313
g4734	GO:0003964
g2463	GO:0005275; GO:0005737; GO:0005886; GO:0006865; GO:0009925; GO:0015101; GO:0015171; GO:0015175; GO:0015179; GO:0015180; GO:0015187; GO:0015190; GO:0015349; GO:0015804; GO:0015807; GO:0015816; GO:0015820; GO:0015827; GO:0015829; GO:0016021; GO:0016323; GO:0016324; GO:0019534; GO:0031528; GO:0035524; GO:0070327; GO:0089718; GO:0098713; GO:1903801; GO:1904273
g8063	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g4990	GO:0003964; GO:0006313
g5368	GO:0003964; GO:0006313
g4009	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g5217	GO:0003964
g1800	GO:0001662; GO:0001701; GO:0001726; GO:0001881; GO:0005085; GO:0005096; GO:0005634; GO:0005737; GO:0005769; GO:0005813; GO:0005829; GO:0006979; GO:0007032; GO:0007041; GO:0007409; GO:0007528; GO:0007626; GO:0008104; GO:0008219; GO:0014069; GO:0016020; GO:0016050; GO:0016197; GO:0016601; GO:0030027; GO:0030424; GO:0030425; GO:0030426; GO:0031267; GO:0031982; GO:0032991; GO:0035249; GO:0042802; GO:0042803; GO:0043005; GO:0043025; GO:0043087; GO:0043197; GO:0043231; GO:0043539; GO:0043547; GO:0045860; GO:0048812; GO:0051036; GO:0051260
g206	GO:0003964
g7297	GO:0003964
g1036	GO:0005096; GO:0090630
g7112	GO:0000165; GO:0001649; GO:0001656; GO:0001666; GO:0001889; GO:0001937; GO:0001938; GO:0001952; GO:0001953; GO:0005096; GO:0005634; GO:0005730; GO:0005737; GO:0006469; GO:0007154; GO:0007265; GO:0007406; GO:0007420; GO:0007422; GO:0007507; GO:0007519; GO:0008017; GO:0008285; GO:0008429; GO:0008542; GO:0008625; GO:0010468; GO:0010976; GO:0014037; GO:0014044; GO:0014065; GO:0014069; GO:0016020; GO:0016525; GO:0021510; GO:0021764; GO:0021897; GO:0021915; GO:0021987; GO:0022011; GO:0030036; GO:0030198; GO:0030199; GO:0030325; GO:0030336; GO:0030424; GO:0030425; GO:0031210; GO:0032228; GO:0032991; GO:0034605; GO:0035021; GO:0042060; GO:0042127; GO:0042308; GO:0043005; GO:0043065; GO:0043087; GO:0043407; GO:0043408; GO:0043409; GO:0043473; GO:0043525; GO:0043535; GO:0043547; GO:0045124; GO:0045545; GO:0045664; GO:0045671; GO:0045685; GO:0045762; GO:0045765; GO:0046580; GO:0046929; GO:0048147; GO:0048169; GO:0048485; GO:0048593; GO:0048712; GO:0048715; GO:0048745; GO:0048820; GO:0048844; GO:0048853; GO:0050890; GO:0061534; GO:0061535; GO:0071549; GO:0098597; GO:0098793; GO:1900271; GO:1990090; GO:2001241
g3933	GO:0003964; GO:0006313
g8403	GO:0000242; GO:0005737; GO:0005813; GO:0005929; GO:0007098; GO:0030674; GO:0034451; GO:0036064; GO:0060170; GO:0060271; GO:0061512
g6380	GO:0003964; GO:0046872
g8204	GO:0003839; GO:0005737; GO:0005829; GO:0006751; GO:0061928
g8524	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
g1773	GO:0003964; GO:0006313
g4138	GO:0003964
g5653	GO:0003964
g8884	GO:0003964; GO:0006313
g2051	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g1775	GO:0005509; GO:0005544; GO:0005635; GO:0005654; GO:0005819; GO:0030496; GO:0032506; GO:0042470; GO:0044548
g4202	GO:0003677; GO:0005634; GO:0046872
g8252	GO:0000122; GO:0000978; GO:0000981; GO:0005634; GO:0006355; GO:0008285; GO:0009653; GO:0022416; GO:0030154; GO:0035220; GO:0043066; GO:0045892
g6799	GO:0003964; GO:0004519; GO:0046872
g7194	GO:0003964
g864	GO:0000976; GO:0000978; GO:0000981; GO:0001228; GO:0003677; GO:0005634; GO:0005654; GO:0005694; GO:0005737; GO:0005829; GO:0006349; GO:0006357; GO:0010628; GO:0016571; GO:0016604; GO:0042393; GO:0043035; GO:0043046; GO:0043565; GO:0045893; GO:0045944; GO:0046872; GO:0051569
g1148	GO:0003964; GO:0006313
g6069	GO:0000209; GO:0005654; GO:0006281; GO:0006511; GO:0006974; GO:0008270; GO:0016607; GO:0045995; GO:0061630; GO:1901315; GO:2000779; GO:2000780
g1272	GO:0004175; GO:0004222; GO:0005615; GO:0005886; GO:0006508; GO:0008237; GO:0016021; GO:0016485; GO:0046692; GO:0046872
g8151	GO:0000978; GO:0000981; GO:0005634; GO:0006357; GO:0046872; GO:0071333
g3949	GO:0000151; GO:0004842; GO:0005737; GO:0008270; GO:0016567; GO:0061630; GO:0071596
g7407	GO:0003964
g6546	GO:0003964; GO:0006313
g8690	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g5160	GO:0005737; GO:0005886; GO:0009925; GO:0022857; GO:1990961
g82	GO:0003964; GO:0006313
g5443	GO:0003964
g1774	GO:0005509; GO:0005544; GO:0005635; GO:0005654; GO:0005819; GO:0030496; GO:0032506; GO:0042470; GO:0044548
g9167	GO:0000139; GO:0005078; GO:0005737; GO:0008432; GO:0016192; GO:0019894; GO:0030159; GO:0030424; GO:0030425; GO:0030426; GO:0031103; GO:0031410; GO:0043066; GO:0044297; GO:0046328; GO:0046330; GO:0048471; GO:0050821; GO:0061564; GO:0099641; GO:1904115
g3706	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g9043	GO:0003964; GO:0006313
g7811	GO:0003964
g3143	GO:0003964; GO:0006313
g2481	GO:0003964; GO:0006313
g8284	GO:0003964; GO:0006313
g1680	GO:0005794; GO:0005802; GO:0009617; GO:0031267; GO:0035773; GO:0042593; GO:0099518
g6544	GO:0000976; GO:0000978; GO:0000981; GO:0001217; GO:0005634; GO:0005654; GO:0006355; GO:0006357; GO:0006955; GO:0008013; GO:0016604; GO:0033153; GO:0042492; GO:0045586; GO:0060070; GO:0071353; GO:1990837; GO:1990907
g8785	GO:0003964; GO:0006313
g7145	GO:0000976; GO:0000978; GO:0000981; GO:0001228; GO:0003677; GO:0005634; GO:0005654; GO:0005694; GO:0005829; GO:0006349; GO:0006357; GO:0007049; GO:0010628; GO:0016571; GO:0016604; GO:0042393; GO:0043035; GO:0043046; GO:0043565; GO:0045893; GO:0045944; GO:0046872; GO:0051569
g6589	GO:0000139; GO:0000285; GO:0004674; GO:0004712; GO:0005524; GO:0005829; GO:0005911; GO:0006612; GO:0006661; GO:0008270; GO:0010008; GO:0016308; GO:0016887; GO:0019065; GO:0019886; GO:0030593; GO:0030670; GO:0031901; GO:0031902; GO:0032288; GO:0032438; GO:0034504; GO:0035556; GO:0036289; GO:0042147; GO:0043813; GO:0045121; GO:0048471; GO:0052810; GO:0090382; GO:0090385; GO:0106310; GO:1903100; GO:1903426; GO:1904562; GO:2000785
g263	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g2550	GO:0002164; GO:0004181; GO:0005739; GO:0007005; GO:0008270; GO:0035610
g3424	GO:0000922; GO:0002244; GO:0005654; GO:0005730; GO:0005737; GO:0042256; GO:0043022
g7289	GO:0005768; GO:0005886; GO:0015031; GO:0016021; GO:0016192; GO:0031901
g3219	GO:0004864; GO:0019902
g5008	GO:0003964; GO:0006313
g8209	GO:0003964; GO:0006313
g5341	GO:0005886; GO:0007216; GO:0007405; GO:0016787; GO:0019369; GO:0022008; GO:0031901; GO:0032590; GO:0032591; GO:0042136; GO:0043196; GO:0045211; GO:0046340; GO:0046872; GO:0071926; GO:0098839; GO:0098921; GO:0099055; GO:0150077
g7272	GO:0000398; GO:0005634; GO:0005654; GO:0005689; GO:0030626; GO:0097157
g9010	GO:0003964
g788	GO:0003964; GO:0004519; GO:0046872
g7383	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g3601	GO:0000978; GO:0001228; GO:0005634; GO:0006357; GO:0045944
g5346	GO:0003964
g8651	GO:0003964; GO:0046872
g3432	GO:0016598
g4194	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g2609	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g1975	GO:0003964
g5294	GO:0003964; GO:0006313
g106	GO:0000976; GO:0000978; GO:0000981; GO:0003700; GO:0005634; GO:0005654; GO:0005829; GO:0006355; GO:0006357; GO:0007049
g3025	GO:0003964; GO:0006313
g2304	GO:0003964; GO:0046872
g305	GO:0000184; GO:0000932; GO:0003723; GO:0003724; GO:0005524; GO:0008270; GO:0016787
g4808	GO:0003964; GO:0046872
g7558	GO:0003964
g5782	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g3932	GO:0003964
g7280	GO:0003964; GO:0046872
g6901	GO:0003964; GO:0006313
g6791	GO:0003677; GO:0003887; GO:0003964; GO:0004523; GO:0006260; GO:0046872
g1777	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006310; GO:0015074; GO:0046872
g6962	GO:0003964
g2897	GO:0005634; GO:0005737; GO:0035556; GO:0043539
g6293	GO:0000785; GO:0003677; GO:0005634; GO:0005737; GO:0006281; GO:0006306; GO:0006974; GO:0007095; GO:0008263; GO:0008630; GO:0009314; GO:0016607
g4912	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g27	GO:0003964; GO:0006313
g5007	GO:0003964; GO:0046872
g146	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g6171	GO:0003964; GO:0006313
g1669	GO:0000122; GO:0003723; GO:0005634; GO:0005694; GO:0017053; GO:0032021; GO:0034244
g7621	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g3705	GO:0003824; GO:0005634; GO:0005737
g1613	GO:0003964; GO:0006313
g555	GO:0003964
g1755	GO:0001662; GO:0005737; GO:0019005; GO:0031146; GO:0045202; GO:0098685; GO:0098793; GO:0098978; GO:0099575; GO:2000300
g6560	GO:0003964
g2322	GO:0003964; GO:0046872
g6190	GO:0000124; GO:0004843; GO:0006325; GO:0006357; GO:0006511; GO:0007049; GO:0008270; GO:0010485; GO:0016574; GO:0019899; GO:0030374; GO:0035522; GO:0043966; GO:0045931
g3256	GO:0003964; GO:0006313
g2138	GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0006310; GO:0008270; GO:0015074; GO:0016020; GO:0019013; GO:0019068; GO:0020002; GO:0039660; GO:0044185; GO:0044826; GO:0046718; GO:0072494; GO:0075713
g3983	GO:0000978; GO:0000981; GO:0001228; GO:0005634; GO:0005654; GO:0006357; GO:0035914; GO:0043565; GO:0045944; GO:0048511; GO:0090575; GO:1990837
g8230	GO:0003964; GO:0006313
g8883	GO:0003964; GO:0006313
g832	GO:0003964; GO:0006313
g8014	GO:0003964; GO:0006313
g6006	GO:0003964; GO:0006313
g8650	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g1896	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g3711	GO:0005769; GO:0033263; GO:0034058; GO:0046872
g261	GO:0003964; GO:0006313
g7485	GO:0000902; GO:0001726; GO:0001954; GO:0002433; GO:0003924; GO:0005525; GO:0005737; GO:0005829; GO:0005856; GO:0005886; GO:0005938; GO:0007015; GO:0007163; GO:0007254; GO:0007264; GO:0007298; GO:0007390; GO:0007391; GO:0007394; GO:0007395; GO:0007411; GO:0007413; GO:0007419; GO:0007422; GO:0007424; GO:0007426; GO:0007435; GO:0007516; GO:0007520; GO:0007613; GO:0008045; GO:0008078; GO:0008258; GO:0008347; GO:0008360; GO:0009611; GO:0010593; GO:0016028; GO:0016199; GO:0016203; GO:0016358; GO:0019897; GO:0019901; GO:0030032; GO:0030036; GO:0030865; GO:0030866; GO:0031175; GO:0031410; GO:0031532; GO:0032147; GO:0032794; GO:0032956; GO:0035010; GO:0035011; GO:0035099; GO:0035212; GO:0035320; GO:0042052; GO:0042995; GO:0043652; GO:0045773; GO:0046330; GO:0046664; GO:0046843; GO:0048010; GO:0048615; GO:0048675; GO:0048812; GO:0048814; GO:0050770; GO:0050807; GO:0050975; GO:0051017; GO:0051450; GO:0051491; GO:0051963; GO:0055001; GO:0071902; GO:0071907; GO:0090303; GO:0097206; GO:0110125; GO:1902669; GO:1903391; GO:1903688; GO:1904059
g6425	GO:0003964; GO:0046872
g297	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g643	GO:0003964; GO:0006313
g8940	GO:0003964
g7056	GO:0003341; GO:0005524; GO:0005576; GO:0005874; GO:0005930; GO:0007018; GO:0008569; GO:0030030; GO:0030286; GO:0031514; GO:0036157; GO:0045505; GO:0051959; GO:0090660; GO:0097729; GO:0120135; GO:0120197
g3734	GO:0003964; GO:0006313
g7950	GO:0004843; GO:0005634; GO:0005737; GO:0010468; GO:0046872
g1352	GO:0003964
g6408	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g5197	GO:0005509; GO:0005886; GO:0007156; GO:0016021; GO:0098609
g6987	GO:0005524; GO:0005929; GO:0016887; GO:0043254; GO:0045494; GO:0051131; GO:0061629; GO:1905515
